route	source_lexicality	label	relative_position	interpolated_error_rate	n_items_x_seeds_total
ltm	real	Real words	0.9797979797979799	0.0025057615523307536	2684
ltm	real	Real words	0.98989898989899	0.002554292001398208	2684
ltm	real	Real words	1.0	0.0026080476900149033	2684
wm	pseudo	Pseudowords	0.0	0.0	1564
wm	pseudo	Pseudowords	0.010101010101010102	0.0	1564
wm	pseudo	Pseudowords	0.020202020202020204	0.0	1564
wm	pseudo	Pseudowords	0.030303030303030304	0.0	1564
wm	pseudo	Pseudowords	0.04040404040404041	0.0	1564
wm	pseudo	Pseudowords	0.05050505050505051	0.0	1564
wm	pseudo	Pseudowords	0.06060606060606061	0.0	1564
wm	pseudo	Pseudowords	0.07070707070707072	0.0	1564
wm	pseudo	Pseudowords	0.08080808080808081	0.0	1564
wm	pseudo	Pseudowords	0.09090909090909091	0.0	1564
wm	pseudo	Pseudowords	0.10101010101010102	0.0	1564
wm	pseudo	Pseudowords	0.11111111111111112	0.0	1564
wm	pseudo	Pseudowords	0.12121212121212122	0.0	1564
wm	pseudo	Pseudowords	0.13131313131313133	0.0	1564
wm	pseudo	Pseudowords	0.14141414141414144	0.0	1564
wm	pseudo	Pseudowords	0.15151515151515152	0.0	1564
wm	pseudo	Pseudowords	0.16161616161616163	0.0	1564
wm	pseudo	Pseudowords	0.17171717171717174	0.0	1564
wm	pseudo	Pseudowords	0.18181818181818182	0.0	1564
wm	pseudo	Pseudowords	0.19191919191919193	0.0	1564
wm	pseudo	Pseudowords	0.20202020202020204	0.0	1564
wm	pseudo	Pseudowords	0.21212121212121213	0.0	1564
wm	pseudo	Pseudowords	0.22222222222222224	0.0	1564
wm	pseudo	Pseudowords	0.23232323232323235	0.0	1564
wm	pseudo	Pseudowords	0.24242424242424243	0.0	1564
wm	pseudo	Pseudowords	0.25252525252525254	5.166229918597495e-07	1564
wm	pseudo	Pseudowords	0.26262626262626265	1.2388408478269393e-05	1564
wm	pseudo	Pseudowords	0.27272727272727276	3.8430424598546294e-05	1564
wm	pseudo	Pseudowords	0.2828282828282829	7.661835269070939e-05	1564
wm	pseudo	Pseudowords	0.29292929292929293	0.0001249278740927774	1564
wm	pseudo	Pseudowords	0.30303030303030304	0.00018133467014276976	1564
wm	pseudo	Pseudowords	0.31313131313131315	0.00024381442217870532	1564
wm	pseudo	Pseudowords	0.32323232323232326	0.0003103428115386029	1564
wm	pseudo	Pseudowords	0.33333333333333337	0.0003788955195604815	1564
