space	lexicon_index	word	pc1	pc2
h_wm_seed19	257	long	0.4275820851325989	0.015630966052412987
h_wm_seed19	258	based	0.24621202051639557	-0.24524889886379242
h_wm_seed19	259	w	-0.11214679479598999	0.0750974640250206
h_wm_seed19	260	code	0.5587414503097534	0.005011974833905697
h_wm_seed19	261	show	0.5519905090332031	0.1738855093717575
h_wm_seed19	262	even	0.022172845900058746	0.2212332934141159
h_wm_seed19	263	black	0.4786517322063446	-0.09511073678731918
h_wm_seed19	264	check	0.3811246454715729	-0.119438536465168
h_wm_seed19	265	special	-0.006329172290861607	-0.12447002530097961
h_wm_seed19	266	prices	0.05774422362446785	-0.15954478085041046
h_wm_seed19	267	website	-0.0907263308763504	-0.1647074967622757
h_wm_seed19	268	index	-0.2077477127313614	-0.1114984005689621
h_wm_seed19	269	being	0.22338411211967468	0.09127499163150787
h_wm_seed19	270	women	0.0360918752849102	0.032493721693754196
h_wm_seed19	271	much	0.49133190512657166	0.004266285803169012
h_wm_seed19	272	sign	0.3365858495235443	0.013982589356601238
h_wm_seed19	273	file	0.47343751788139343	-0.029282093048095703
h_wm_seed19	274	link	0.28018301725387573	-0.22924938797950745
h_wm_seed19	275	open	0.07535512000322342	0.29512545466423035
h_wm_seed19	276	today	0.24162557721138	0.12538595497608185
h_wm_seed19	277	technology	-0.3396603465080261	0.023795947432518005
h_wm_seed19	278	south	0.36652350425720215	-0.00033941061701625586
h_wm_seed19	279	case	0.4268304705619812	-0.0896284431219101
h_wm_seed19	280	project	-0.08625136315822601	-0.25997474789619446
h_wm_seed19	281	same	0.3601149320602417	-0.059697411954402924
h_wm_seed19	282	pages	0.08779925107955933	0.021741116419434547
h_wm_seed19	283	uk	0.20857128500938416	0.18547497689723969
h_wm_seed19	284	version	-0.013327926397323608	0.07112208008766174
h_wm_seed19	285	section	-0.04917515069246292	-0.06164335459470749
h_wm_seed19	286	own	0.404973566532135	0.32296714186668396
h_wm_seed19	287	found	0.24770981073379517	-0.17041607201099396
