seed	factor	repeat	r2_drop	mae_increase
20	length	36	0.032049743958172394	-0.00042333493972751546
20	length	37	0.03383342601935846	0.0028195582977181555
20	length	38	0.036799760637910905	0.006301826959947299
20	length	39	0.03676725777899359	0.004015889222477781
20	length	40	0.03055576786018177	0.004946917521769956
20	length	41	0.03542364072490334	0.004782578663924342
20	length	42	0.03756102247380522	0.0013809717759611373
20	length	43	0.03176877244672105	0.005330400204972274
20	length	44	0.024539029510968535	0.00341641881109081
20	length	45	0.029558917179068	0.004405132250107996
20	length	46	0.02977402728328893	0.006789083189056244
20	length	47	0.0139364587808406	0.008757934293619485
20	length	48	0.02157018344354189	0.004419603505106867
20	length	49	0.03292183362908441	0.010389667046120071
20	length	50	0.026261661139439507	0.008161344054446407
20	length	51	0.03423329419862742	0.004327350648056005
20	length	52	0.03448988534463249	0.0037480470929251164
20	length	53	0.029755444714521184	0.0073598813646451045
20	length	54	0.027824810163616265	0.008198727200815548
20	length	55	0.04189852065332278	0.00023114031944099223
20	length	56	0.027303159003765565	0.006544082556944691
20	length	57	0.030889509048316555	0.003756417335367329
20	length	58	0.028114130336531318	0.00622679039300944
20	length	59	0.029491385767599354	0.005886862262662024
20	length	60	0.0484160565574977	0.005258243810248364
20	length	61	0.042641854613003516	0.002733136179024348
20	length	62	0.022972594138987223	0.003946818530996765
20	length	63	0.02314852272706558	0.004177347908109419
20	length	64	0.027689881791815862	0.010504896537711833
20	length	65	0.024270683149318573	0.0015166383980086129
20	length	66	0.021512645526624463	0.003476778592000851
20	length	67	0.017436025907840547	0.005881031524305025
20	length	68	0.029904533789223975	0.006270274551935212
20	length	69	0.017755712354688757	0.004543543907269604
20	length	70	0.051362673089222155	0.009885194526898039
20	length	71	0.03338527793470292	0.005293017058603133
20	length	72	0.03359835741555628	0.005393775295196052
20	length	73	0.05336775812157457	0.004010399152249489
20	length	74	0.024975836659780315	0.0047824435268245535
20	length	75	0.011595322108321926	0.0030932311656278744
20	length	76	0.026819462125141635	0.005889742434875972
20	length	77	0.03851426977291128	0.003165792971651149
20	length	78	0.04269383514599567	0.0039611546488958205
20	length	79	0.03502898355519046	0.004327215510956217
20	length	80	0.035846287170812285	0.00702262787548269
20	length	81	0.02268303355331902	0.007042589200709881
20	length	82	0.019402584116604116	0.0032000904147773956
20	length	83	0.03839135127426929	0.004030360477476652
20	length	84	0.02470079739614417	0.005039511046949552
20	length	85	0.024580270139999638	0.004119733162313566
20	length	86	0.03300691805287681	0.006065196570278014
20	length	87	0.03466705541238757	0.003886323612986936
20	length	88	0.026020500665534185	0.005956068091242855
20	length	89	0.02927944180480646	0.006990940330370815
20	length	90	0.026411110833272078	0.00035206541228999244
