seed	route	factor	repeat	r2_drop	mae_increase
19	wm	lexicality	32	0.012213493360085037	0.000715485532359797
19	wm	lexicality	33	0.011640488545193062	0.00028130638599052626
19	wm	lexicality	34	0.011553253824850174	0.00021764205866277656
19	wm	lexicality	35	0.00027810330795052796	0.00023868176120753204
19	wm	lexicality	36	0.0004674916016935704	0.00036571380124002933
19	wm	lexicality	37	0.012435679947672251	0.0009459836936631313
19	wm	lexicality	38	0.0002516252416336906	0.00018525460177178446
19	wm	lexicality	39	0.011607291199279723	0.0002894899858947135
19	wm	lexicality	40	0.012736901682141477	0.0010849260488664594
19	wm	lexicality	41	0.0005450464547104295	0.0003323386538363095
19	wm	lexicality	42	0.011421262545335042	5.1835008681094114e-05
19	wm	lexicality	43	0.011898833066423031	0.0004481821230091082
19	wm	lexicality	44	0.0005696451750938358	0.0006139081764666154
19	wm	lexicality	45	0.012112820080549258	0.0007457747122838303
19	wm	lexicality	46	0.01177692070630243	0.0004559796867063502
19	wm	lexicality	47	0.011597611331954027	6.54603741737439e-05
19	wm	lexicality	48	0.011800039132821016	0.0004788154360970999
19	wm	lexicality	49	0.011860795786847067	0.00040970934318088764
19	wm	lexicality	50	7.23158672852886e-05	-3.710186267035648e-05
19	wm	lexicality	51	0.011760521559380122	0.00026429843839518435
19	wm	lexicality	52	0.011534975331994546	0.0001492186165765151
19	wm	lexicality	53	0.011617370118674364	0.000202687679055253
19	wm	lexicality	54	0.011263192251571685	-0.0001095570597060315
19	wm	lexicality	55	0.00037501789561922294	0.0002816114256733032
19	wm	lexicality	56	0.012354765454857253	0.0007362620982647727
19	wm	lexicality	57	0.01197114893370832	0.0004226464423456207
19	wm	lexicality	58	0.0004313336680509261	0.00026970111050246895
19	wm	lexicality	59	1.4802938645974706e-06	0.00016139206838713255
19	wm	lexicality	60	0.011528256052398267	-2.631366397796986e-07
19	wm	lexicality	61	0.01211617972034762	0.0005857535610545687
19	wm	lexicality	62	0.011724363625737477	0.00021901297582063717
19	wm	lexicality	63	0.012238092080468443	0.0007658686273588518
19	wm	lexicality	64	0.011449220905516588	-3.2267366885632004e-05
19	wm	lexicality	65	0.0006419610423790134	0.0007255998006846405
19	wm	lexicality	66	0.0007769129096235616	0.0005860166976943519
19	wm	lexicality	67	0.00045593238843422146	0.0005322035020516556
19	wm	lexicality	68	0.01135862654537556	1.3018095688918652e-05
19	wm	lexicality	69	0.012333526374272208	0.0009020691482464517
19	wm	lexicality	70	0.011939830933728524	0.0005707572784040549
19	wm	lexicality	71	0.012065102933647487	0.0003695634160738315
19	wm	lexicality	72	0.0004969302557397137	0.0003776660194538539
19	wm	lexicality	73	0.00038361652114893285	0.0002591198094465119
19	wm	lexicality	74	0.011688205692095166	0.00022411060824515175
19	wm	lexicality	75	0.011530135398331587	0.00016382886302008376
19	wm	lexicality	76	0.012068462573445626	0.00040563849475028224
19	wm	lexicality	77	0.012066982279580918	0.00044715533901519555
19	wm	lexicality	78	0.012363364080387074	0.0007699394757894502
19	wm	lexicality	79	0.011752321985919245	0.00026022758996459283
19	wm	lexicality	80	0.011973028279641751	0.00043760082195314423
19	wm	lexicality	81	0.011480538905496385	0.00011040170358433271
19	wm	lexicality	82	7.083557342069113e-05	0.00026147560755528446
19	wm	lexicality	83	0.011943190573526774	0.00045602158974933707
19	wm	lexicality	84	0.012119539360145759	0.00041754880992111304
19	wm	lexicality	85	0.011827997493002562	0.00022415251128814206
19	wm	lexicality	86	0.0005152087485954526	0.000528476786785019
19	wm	lexicality	87	0.00045929202823236093	0.00042972226173173395
19	wm	lexicality	88	0.012155697293788514	0.0005765431771564723
19	wm	lexicality	89	0.012014026146947354	0.0005547342117596318
19	wm	lexicality	90	0.01190851293374906	0.0005731130765128344
19	wm	lexicality	91	0.00015955058762806562	0.00022677144603670124
19	wm	lexicality	92	0.00026654409469129003	0.0003187132883436562
19	wm	lexicality	93	0.011880953625636237	0.0004604365713438939
19	wm	lexicality	94	0.01210462050708827	0.0007951310232889794
19	wm	lexicality	95	0.0003045813742673653	0.0002403968115293545
19	wm	lexicality	96	0.00044773281497334505	0.0003789950335687242
19	wm	lexicality	97	0.011673286839037234	0.00020812944464371208
19	wm	lexicality	98	0.00016626986722445558	0.0001988380642214474
19	wm	lexicality	99	0.011989427426564059	0.0006483911043884093
20	wm	lexicality	0	5.702261134232778e-05	-0.00010323244109305268
20	wm	lexicality	1	0.004513650049294826	-0.00020664296554673278
20	wm	lexicality	2	0.004621894692615314	0.00015977544977889557
20	wm	lexicality	3	0.004544792447756851	-0.00016366945454950044
20	wm	lexicality	4	-4.8321742295964754e-05	-0.0003476995105906669
20	wm	lexicality	5	1.8256131399940756e-05	0.00038690114233302236
20	wm	lexicality	6	0.004606000457114012	0.00022477633763676175
20	wm	lexicality	7	4.9398529862076934e-05	-3.810221970321215e-05
20	wm	lexicality	8	0.004503987108185337	-0.0003374485080059539
20	wm	lexicality	9	3.178847100182569e-05	0.00013525010630685563
20	wm	lexicality	10	0.004608577710526696	0.00024015465414387038
20	wm	lexicality	11	5.1437389491093555e-05	4.55954797656255e-05
20	wm	lexicality	12	7.140934425009515e-05	0.00023227603792112111
20	wm	lexicality	13	3.8228086159053376e-05	9.93679079890411e-05
20	wm	lexicality	14	0.004652498697294227	0.00025388295703100694
20	wm	lexicality	15	8.377832776740313e-06	0.00021144716717071826
20	wm	lexicality	16	-1.2132515765594931e-05	-0.00015605688393328931
20	wm	lexicality	17	0.004626941520683658	0.0003528222609323825
20	wm	lexicality	18	3.683529906994831e-05	0.0002948952842331404
20	wm	lexicality	19	8.054796507006579e-06	1.3568559367953259e-05
20	wm	lexicality	20	0.004603207846188839	0.0003188819682475863
20	wm	lexicality	21	7.194773803353982e-05	0.00042086996836373375
20	wm	lexicality	22	0.004591290687936844	0.00019995172360905145
20	wm	lexicality	23	0.0046505675164219	0.00027562846485674336
20	wm	lexicality	24	-4.72379179849991e-06	0.0003103864710720869
20	wm	lexicality	25	0.004659799742504855	0.000456213507223982
20	wm	lexicality	26	0.004634996317190554	0.00047545179325444997
20	wm	lexicality	27	-2.469574655761253e-05	3.642085777541548e-05
20	wm	lexicality	28	0.004539530262175351	2.5064941250256545e-05
20	wm	lexicality	29	0.004510965117125787	-0.00038372217426563965
20	wm	lexicality	30	-1.2778588305617511e-05	9.632015009491263e-05
20	wm	lexicality	31	0.004598914769417206	0.00023418941020823814
20	wm	lexicality	32	0.004675370941735535	0.0006014246007437773
20	wm	lexicality	33	7.624081480250844e-06	-1.5142398660239476e-06
20	wm	lexicality	34	0.004597945660607339	0.0003824786716093431
20	wm	lexicality	35	-7.193366453939198e-06	-5.418175414900056e-05
20	wm	lexicality	36	0.0046192097604464966	0.00026510954002419845
20	wm	lexicality	37	8.526472012237996e-05	0.000490831048082202
20	wm	lexicality	38	0.0045475850586826905	-0.0002120419549994923
20	wm	lexicality	39	0.004526751673870066	0.00014091983296937033
20	wm	lexicality	40	0.004691480534749992	0.0006646119781799353
20	wm	lexicality	41	7.978717702716853e-05	0.00013959199332717886
20	wm	lexicality	42	0.004511180474638943	-0.00022091730643403196
20	wm	lexicality	43	0.0045908599729100885	9.076141712295593e-05
20	wm	lexicality	44	0.004649921443881544	0.0006543609755952223
20	wm	lexicality	45	8.37783277707338e-06	0.0001452313100024777
20	wm	lexicality	46	0.004557571036062136	7.732312960762044e-05
20	wm	lexicality	47	-1.5355841717967778e-05	-5.849229286146451e-05
20	wm	lexicality	48	0.004577973705848004	0.00010074262081857799
20	wm	lexicality	49	0.004542430551857768	0.0002505185270604282
20	wm	lexicality	50	0.004567664692198603	0.00018238835928444802
20	wm	lexicality	51	-2.0187312272712532e-05	0.00016323347191924548
20	wm	lexicality	52	0.004552093492967257	-0.00014067575246426434
20	wm	lexicality	53	0.004580227922990288	-0.00011127080083499913
20	wm	lexicality	54	0.0044905624473396966	-0.00032096246259647604
20	wm	lexicality	55	0.004537599081303023	9.297405996575026e-05
20	wm	lexicality	56	0.004606861887167746	-1.6515517076022557e-05
20	wm	lexicality	57	-2.7488357483229642e-05	-0.0002511114382479432
20	wm	lexicality	58	0.004631880669994981	0.0002052406576919033
20	wm	lexicality	59	0.004549731597068174	6.928476986568788e-05
20	wm	lexicality	60	0.004516442660220665	-0.00027895527682384597
20	wm	lexicality	61	2.6203249150480445e-05	8.315072314803856e-05
20	wm	lexicality	62	0.00458549010857201	0.00035212573459689894
20	wm	lexicality	63	0.004652498697294005	0.00037041509692356533
20	wm	lexicality	64	0.00450613364657082	-0.0003503196027177871
20	wm	lexicality	65	0.004624579624784575	0.00019927353711499118
20	wm	lexicality	66	0.004624794982297953	0.0005484891642129758
20	wm	lexicality	67	1.6001914257435246e-05	7.038968380612687e-05
20	wm	lexicality	68	-0.0001073832132675312	-0.0005177342798175187
20	wm	lexicality	69	5.455303668677747e-05	0.00045176156483375113
20	wm	lexicality	70	0.004552739565507391	-4.298276618110858e-05
20	wm	lexicality	71	0.004603853918728751	-0.0001346902920459428
20	wm	lexicality	72	0.004570888018150754	-0.00010296170388331832
20	wm	lexicality	73	0.004634350244650642	0.0004531666876505108
20	wm	lexicality	74	0.004598161018120495	0.0002393186007719067
20	wm	lexicality	75	0.00457754299082147	1.4134813850825989e-05
20	wm	lexicality	76	0.004621679335102158	9.548222008166213e-05
20	wm	lexicality	77	0.004664954249329334	0.0004286394675372118
20	wm	lexicality	78	0.004703613050515587	0.0005954860135128012
20	wm	lexicality	79	0.0045804432805036654	0.0001122390027008674
20	wm	lexicality	80	3.3611973117575467e-05	0.0002405841965521585
20	wm	lexicality	81	0.004518912234876327	-0.0002495981367025349
20	wm	lexicality	82	0.004610939606425779	0.00033285891522050887
20	wm	lexicality	83	-2.244152941510702e-05	-0.0003097175397618959
20	wm	lexicality	84	4.402866552377649e-05	-3.4914934772596606e-05
20	wm	lexicality	85	-2.00796335160236e-05	-0.000155489691129794
20	wm	lexicality	86	0.004616740185790613	0.00028796183843163986
20	wm	lexicality	87	3.3827330631064356e-05	0.0002063455716323423
20	wm	lexicality	88	3.135775597518098e-05	0.00032608521293819165
20	wm	lexicality	89	0.004588498077011005	0.0001233251203369215
20	wm	lexicality	90	-5.304553409379853e-05	-0.00029269095825357194
20	wm	lexicality	91	-2.2656886928373865e-05	3.2834440423720745e-05
20	wm	lexicality	92	0.004575611809948921	-2.8548681774619167e-05
20	wm	lexicality	93	0.004649383050098432	0.00038358452387043246
20	wm	lexicality	94	0.004609008425553673	0.00036973691042948426
20	wm	lexicality	95	3.10347197052252e-05	0.0002991884214248383
20	wm	lexicality	96	2.362599573813018e-05	8.687666753623424e-05
20	wm	lexicality	97	0.004570134266854264	4.2547721871497024e-05
20	wm	lexicality	98	1.2993945818662311e-05	0.00021589910956094222
20	wm	lexicality	99	1.836381015662969e-05	0.00015672675356413757
21	wm	lexicality	0	0.07725801943609878	0.002316358886876292
21	wm	lexicality	1	-0.008325184435141963	-0.0010640918035467878
21	wm	lexicality	2	0.013500805974724361	0.002574545244577786
21	wm	lexicality	3	0.06217927558703629	0.0015336022409928249
21	wm	lexicality	4	0.06062238055641833	-0.0004191671982851086
21	wm	lexicality	5	0.06790612783052796	0.0030217578687499677
21	wm	lexicality	6	0.06530989992324909	0.0015774749169951072
21	wm	lexicality	7	0.07725591515172692	0.0036690776398220284
21	wm	lexicality	8	0.06009219269622834	0.00035110381186535117
21	wm	lexicality	9	0.01869115750491024	0.003066727249563292
21	wm	lexicality	10	0.004674893660599366	0.0006118870915655314
21	wm	lexicality	11	0.06999110643696427	0.0018674003273934092
21	wm	lexicality	12	0.06480706775989398	0.0012581101578265572
21	wm	lexicality	13	0.0015674164524779322	0.0006125363220652116
21	wm	lexicality	14	0.015066118142830653	0.002646558808350963
21	wm	lexicality	15	0.010900369498701545	0.0025457551263072045
21	wm	lexicality	16	0.06945460572365891	0.0021259386975224295
21	wm	lexicality	17	0.07413791652174573	0.003891534099944853
21	wm	lexicality	18	0.0793282680519316	0.003802566823134408
21	wm	lexicality	19	0.0062296844068461255	0.0017028213218838878
21	wm	lexicality	20	0.06167644342368184	0.0015080582752206168
21	wm	lexicality	21	0.07259154291298686	0.002671655299811816
21	wm	lexicality	22	0.01193549380661807	0.002485577967767362
21	wm	lexicality	23	0.08504249458919166	0.004702431633599222
21	wm	lexicality	24	0.005188247245813793	0.0021857638436347387
21	wm	lexicality	25	0.07155221003632661	0.0026114781412719668
21	wm	lexicality	26	0.0803676009285923	0.004443893263470194
21	wm	lexicality	27	0.07152695862386382	0.0034092408086936685
21	wm	lexicality	28	0.05958304767975764	0.00124432606109421
21	wm	lexicality	29	-0.010401745904091042	-0.0008455307264220099
21	wm	lexicality	30	-0.0010414371610323325	0.00045220471198126333
21	wm	lexicality	31	0.0730922707919699	0.0029596330187111053
21	wm	lexicality	32	0.0762271036969262	0.0036441829045495006
21	wm	lexicality	33	0.0611567769853516	0.0014053069016778316
21	wm	lexicality	34	-0.0020744571845772164	0.0007741663931484996
21	wm	lexicality	35	0.06738014853908192	0.0016657929633058718
21	wm	lexicality	36	0.07257891720675524	0.0023189558088749854
21	wm	lexicality	37	0.08141745522711208	0.004634313452824071
21	wm	lexicality	38	0.06581273208660421	0.0011226732830151506
21	wm	lexicality	39	-0.002613062182254211	0.000932550311733428
21	wm	lexicality	40	0.02753179980963849	0.004742706144675604
21	wm	lexicality	41	0.014552764557616227	0.0016145032755731162
21	wm	lexicality	42	-0.007287955842853577	-0.0004528539424809297
21	wm	lexicality	43	0.06686258638512399	0.0020565220557479183
21	wm	lexicality	44	0.014546451704500418	0.003189678488641684
21	wm	lexicality	45	0.07205504219968173	0.0035708708797769564
21	wm	lexicality	46	0.0020660400470888796	0.0016020176398401226
21	wm	lexicality	47	0.05959356910161717	0.00038443854363363894
21	wm	lexicality	48	0.0031095814924932963	0.0016727327426139665
21	wm	lexicality	49	0.0036187265089637766	0.0014541716654891748
21	wm	lexicality	50	0.062185588440152095	0.0005159800354470126
21	wm	lexicality	51	0.002070248615832604	0.0009037601934628534
21	wm	lexicality	52	0.05751069477955295	0.0005722618109888292
21	wm	lexicality	53	0.06011323553994763	0.0008333971031165358
21	wm	lexicality	54	-0.011445287349494793	-0.0012244234136307292
21	wm	lexicality	55	0.007250078724159392	0.001293190824905567
21	wm	lexicality	56	0.07776506016819784	0.0032175221583404523
21	wm	lexicality	57	0.06789350212429635	0.001763999723350937
21	wm	lexicality	58	0.07206345933716918	0.0018379609786231474
21	wm	lexicality	59	0.060104818402459737	0.0013457789736376416
21	wm	lexicality	60	0.056462944765405254	-0.00016986831139073622
21	wm	lexicality	61	0.07257891720675524	0.002769212829357215
21	wm	lexicality	62	0.0627094634472265	0.0013182873163664205
21	wm	lexicality	63	0.0762207908438104	0.00370176314109065
21	wm	lexicality	64	0.05438427901208431	-0.0003301999214746776
21	wm	lexicality	65	0.015577367443672996	0.0033461147157275786
21	wm	lexicality	66	0.01869115750491024	0.002939081140747958
21	wm	lexicality	67	0.07205714648405359	0.002988423136981673
21	wm	lexicality	68	-0.009370830164918242	-0.0007447270443782447
21	wm	lexicality	69	0.07829524802838717	0.004444542493969875
21	wm	lexicality	70	0.005697392262284495	0.0019620089225125814
21	wm	lexicality	71	0.009863140906413381	0.0009104027546988011
21	wm	lexicality	72	0.07204662506219428	0.0020664107694822464
21	wm	lexicality	73	0.009871558043901052	0.001486207936258123
21	wm	lexicality	74	0.062194005577639766	0.0012161851733233017
21	wm	lexicality	75	-0.003117998629981189	0.00024929888689437935
21	wm	lexicality	76	0.07154168861446686	0.0018366625176238008
21	wm	lexicality	77	0.0114368702120069	0.001776133346656418
21	wm	lexicality	78	0.08038653948793928	0.003893481791443866
21	wm	lexicality	79	0.06322702560118465	0.0012862510455974585
21	wm	lexicality	80	0.008312558728910346	0.0017047690133829008
21	wm	lexicality	81	0.055425716173116424	0.00028038870909151414
21	wm	lexicality	82	0.0632354427386721	0.0020184924542427027
21	wm	lexicality	83	0.006221267269358233	0.0013200332516771149
21	wm	lexicality	84	0.011948119512849686	0.0012918923639062135
21	wm	lexicality	85	0.06478181634743096	0.000934200785160301
21	wm	lexicality	86	0.07361614579904385	0.0030604367007548636
21	wm	lexicality	87	0.07258102149112755	0.002639619029042868
21	wm	lexicality	88	0.012463577382435975	0.002387371207722276
21	wm	lexicality	89	0.06945671000803078	0.0025970448140399394
21	wm	lexicality	90	0.0658106278022319	0.0024942934404971542
21	wm	lexicality	91	0.003107477208121434	0.0010621441120477748
21	wm	lexicality	92	0.06685837781638004	0.0019256297944342249
21	wm	lexicality	93	0.06791664925238727	0.00234969361864458
21	wm	lexicality	94	0.07205714648405337	0.003922271909714441
21	wm	lexicality	95	0.06894756499156007	0.0018994365981623504
21	wm	lexicality	96	0.07205925076842523	0.002318306578375312
21	wm	lexicality	97	0.06114835984786393	0.0009950271741998237
21	wm	lexicality	98	0.004155227222269131	0.0010935311523170427
21	wm	lexicality	99	0.06946302286114636	0.0031199646287950328
22	wm	lexicality	0		-3.938631496671653e-05
22	wm	lexicality	1		-0.0003016082391647055
22	wm	lexicality	2		0.00014787934305726842
22	wm	lexicality	3		-0.00019327854545207399
22	wm	lexicality	4		-0.00030773247215087896
22	wm	lexicality	5		0.0004650420314889457
22	wm	lexicality	6		0.00019075163255239877
22	wm	lexicality	7		8.327702282883744e-05
22	wm	lexicality	8		-0.00036074338439382424
22	wm	lexicality	9		0.00023565647099858637
22	wm	lexicality	10		0.0001259339891262097
22	wm	lexicality	11		0.00011444591844071011
22	wm	lexicality	12		0.00026554456434848064
22	wm	lexicality	13		0.00015184238433874932
22	wm	lexicality	14		0.0002567380923428012
22	wm	lexicality	15		0.0002785367687518133
22	wm	lexicality	16		-6.932575679676617e-05
22	wm	lexicality	17		0.00035285263379482464
22	wm	lexicality	18		0.00039018910261493303
22	wm	lexicality	19		8.654767415949317e-05
22	wm	lexicality	20		0.00025872794141147855
22	wm	lexicality	21		0.00048274966420251524
22	wm	lexicality	22		0.00019546642052295678
22	wm	lexicality	23		0.000266296311037556
22	wm	lexicality	24		0.0003745313160479734
22	wm	lexicality	25		0.00041599416052748306
22	wm	lexicality	26		0.0005094784517798399
22	wm	lexicality	27		0.00012737812576611024
22	wm	lexicality	28		-2.3711871543883115e-05
22	wm	lexicality	29		-0.00045061369870380737
22	wm	lexicality	30		0.00015120198320776185
22	wm	lexicality	31		0.0002247654612220172
22	wm	lexicality	32		0.0005609765817071732
22	wm	lexicality	33		4.571722255287437e-05
22	wm	lexicality	34		0.00033503365552316894
22	wm	lexicality	35		-1.3494479376863905e-06
22	wm	lexicality	36		0.0002213314755134376
22	wm	lexicality	37		0.0005720475827175366
22	wm	lexicality	38		-0.0002558910166118294
22	wm	lexicality	39		0.00013558753686285924
22	wm	lexicality	40		0.0006734493079350798
22	wm	lexicality	41		0.00021526723960519321
22	wm	lexicality	42		-0.00026684202346632935
22	wm	lexicality	43		4.571722255287437e-05
22	wm	lexicality	44		0.0006196346601832232
22	wm	lexicality	45		0.0002574384905517247
22	wm	lexicality	46		5.9401816907032196e-05
22	wm	lexicality	47		4.126375659404755e-06
22	wm	lexicality	48		6.74992421060127e-05
22	wm	lexicality	49		0.00022884849665936145
22	wm	lexicality	50		0.00012120254429977967
22	wm	lexicality	51		0.00023967950935799807
22	wm	lexicality	52		-0.00017958530250014072
22	wm	lexicality	53		-0.00015786328002493494
22	wm	lexicality	54		-0.0003737875776169911
22	wm	lexicality	55		8.788046524130753e-05
22	wm	lexicality	56		-3.804551562680558e-05
22	wm	lexicality	57		-0.0001652603070149937
22	wm	lexicality	58		0.00016209299298432928
22	wm	lexicality	59		4.775041184361048e-05
22	wm	lexicality	60		-0.0003444285398399999
22	wm	lexicality	61		0.0001764179884694763
22	wm	lexicality	62		0.0003057346148241085
22	wm	lexicality	63		0.0003712006676393851
22	wm	lexicality	64		-0.0003797918164473047
22	wm	lexicality	65		0.0002201020217316163
22	wm	lexicality	66		0.0005229397146781431
22	wm	lexicality	67		0.00014514575555761404
22	wm	lexicality	68		-0.00042743889099092214
22	wm	lexicality	69		0.0005556727410857814
22	wm	lexicality	70		-4.68433390347061e-05
22	wm	lexicality	71		-0.00016602070230184625
22	wm	lexicality	72		-9.385802070543438e-05
22	wm	lexicality	73		0.00043585497668765204
22	wm	lexicality	74		0.00014707560754835883
22	wm	lexicality	75		-7.351212953410173e-05
22	wm	lexicality	76		2.4515607052794444e-05
22	wm	lexicality	77		0.000375864107129786
22	wm	lexicality	78		0.000542688544940547
22	wm	lexicality	79		6.400525931950403e-05
22	wm	lexicality	80		0.0003092285976106189
22	wm	lexicality	81		-0.00033830430685382294
22	wm	lexicality	82		0.000288727380319459
22	wm	lexicality	83		-0.00023073500842804746
22	wm	lexicality	84		1.5777780722824736e-05
22	wm	lexicality	85		-0.00010205878320440273
22	wm	lexicality	86		0.0002621619271200564
22	wm	lexicality	87		0.0002594283396204003
22	wm	lexicality	88		0.0004187877451050717
22	wm	lexicality	89		7.635706259184749e-05
22	wm	lexicality	90		-0.00015903273672882717
22	wm	lexicality	91		8.311368845091531e-05
22	wm	lexicality	92		-3.729312859804962e-05
22	wm	lexicality	93		0.0003459846623776689
22	wm	lexicality	94		0.0003957162746921778
22	wm	lexicality	95		0.00033358087028549123
22	wm	lexicality	96		0.0001525427825476728
22	wm	lexicality	97		6.919960236991679e-06
22	wm	lexicality	98		0.000245803742344175
22	wm	lexicality	99		0.00023356328462991773
19	wm	morphology	0	0.00150067108714258	3.984369698609158e-05
19	wm	morphology	1	0.001493869059484565	-1.3281232328691411e-05
19	wm	morphology	2	-1.3789756675208764e-05	-6.640616164347093e-05
19	wm	morphology	3	4.178949088762263e-05	-1.3281232328691411e-05
19	wm	morphology	4	9.618130307731398e-05	3.984369698608811e-05
19	wm	morphology	5	0.0014868813304672601	5.312492931478299e-05
19	wm	morphology	6	0.0001313788767378643	5.312492931478993e-05
19	wm	morphology	7	4.8801628976025135e-05	-1.3281232328691411e-05
19	wm	morphology	8	6.0983729417207755e-05	-1.3281232328691411e-05
19	wm	morphology	9	0.0015070773030091411	2.656246465739323e-05
19	wm	morphology	10	5.399600039945884e-05	-2.6562464657382823e-05
19	wm	morphology	11	5.404481854376364e-06	-2.6562464657382823e-05
19	wm	morphology	12	0.0015744428392212573	9.29686263008711e-05
19	wm	morphology	13	4.178949088773365e-05	-2.6562464657386292e-05
19	wm	morphology	14	7.79887985609129e-05	-2.6562464657386292e-05
19	wm	morphology	15	0.001515066766039297	1.328123232869835e-05
19	wm	morphology	16	7.218850491585993e-05	1.328123232869835e-05
19	wm	morphology	17	0.0014676626828672434	-2.656246465738976e-05
19	wm	morphology	18	0.0014812667381824962	2.656246465739323e-05
19	wm	morphology	19	0.0014824785826257347	6.938893903907228e-18
19	wm	morphology	20	7.079095911211031e-05	6.938893903907228e-18
19	wm	morphology	21	0.00013277642254139188	2.65624646573967e-05
19	wm	morphology	22	5.339007817772856e-05	3.984369698609158e-05
19	wm	morphology	23	0.00011118290419598331	2.65624646573967e-05
19	wm	morphology	24	8.038807837718043e-05	1.328123232869835e-05
19	wm	morphology	25	0.0015020686329458854	6.640616164348134e-05
19	wm	morphology	26	0.0014802650041693122	3.469446951953614e-18
19	wm	morphology	27	5.8584449600496136e-05	2.65624646573967e-05
19	wm	morphology	28	0.0014518694581669989	2.656246465739323e-05
19	wm	morphology	29	0.001515066766039297	0.00011953109095826087
19	wm	morphology	30	7.319023892848886e-05	6.640616164348481e-05
19	wm	morphology	31	0.0015858577251512962	9.29686263008711e-05
19	wm	morphology	32	6.678402306170561e-05	3.984369698608811e-05
19	wm	morphology	33	8.998519764169544e-05	2.656246465740017e-05
19	wm	morphology	34	0.001468874527310482	2.656246465739323e-05
19	wm	morphology	35	6.198546342950362e-05	3.469446951953614e-18
19	wm	morphology	36	5.399600039945884e-05	3.984369698609158e-05
19	wm	morphology	37	0.0014802650041695342	2.65624646573967e-05
19	wm	morphology	38	0.00010638434456389234	2.656246465739323e-05
19	wm	morphology	39	1.84026149481209e-05	3.469446951953614e-18
19	wm	morphology	40	0.0014912596692376878	3.984369698609158e-05
19	wm	morphology	41	0.00014617036742581302	6.640616164348134e-05
19	wm	morphology	42	0.0014642860781090006	3.469446951953614e-18
19	wm	morphology	43	7.817449992064684e-05	3.469446951953614e-18
19	wm	morphology	44	4.9197440767034806e-05	3.469446951953614e-18
19	wm	morphology	45	3.720104168647431e-05	1.328123232870182e-05
19	wm	morphology	46	0.0014346786876626716	6.640616164348134e-05
19	wm	morphology	47	0.00014197773001511926	3.984369698608811e-05
19	wm	morphology	48	0.0014924715136813704	2.65624646573967e-05
19	wm	morphology	49	0.0014646818899001213	2.656246465739323e-05
19	wm	morphology	50	-1.2602321302401798e-05	-6.640616164347093e-05
19	wm	morphology	51	6.19854634293926e-05	-1.3281232328691411e-05
19	wm	morphology	52	0.0015030703669582923	3.984369698608811e-05
19	wm	morphology	53	1.8588316307854846e-05	-2.6562464657382823e-05
19	wm	morphology	54	0.00013778509260453653	2.656246465739323e-05
19	wm	morphology	55	0.0015482608716745894	6.640616164348134e-05
19	wm	morphology	56	3.0052020383308786e-06	-3.984369698608117e-05
19	wm	morphology	57	1.959005032026173e-05	-2.656246465738976e-05
19	wm	morphology	58	0.0014394772472948736	6.938893903907228e-18
19	wm	morphology	59	0.001479473380587737	2.656246465739323e-05
19	wm	morphology	60	1.5001601119113417e-05	-5.3124929314772584e-05
19	wm	morphology	61	0.0015696442795890553	0.00010624985862956599
19	wm	morphology	62	0.0001823696750991033	0.00013281232328695922
19	wm	morphology	63	0.00012937540871271747	7.968739397217622e-05
19	wm	morphology	64	7.59365123981226e-06	-3.984369698608117e-05
19	wm	morphology	65	0.0015270631651200794	7.968739397217969e-05
19	wm	morphology	66	0.0014680829037285736	2.65624646573967e-05
19	wm	morphology	67	0.0014846677520109486	6.938893903907228e-18
19	wm	morphology	68	0.0014634700454565497	2.656246465739323e-05
19	wm	morphology	69	0.0014914697796685195	3.984369698609158e-05
19	wm	morphology	70	0.0015326533483340787	7.968739397217622e-05
19	wm	morphology	71	0.0015000651649204055	2.656246465738976e-05
19	wm	morphology	72	0.0014146928255517333	-2.656246465738976e-05
19	wm	morphology	73	0.001487067031827105	3.984369698608811e-05
19	wm	morphology	74	0.0014756765549682749	9.296862630087457e-05
19	wm	morphology	75	0.0014504719123630272	-2.6562464657382823e-05
19	wm	morphology	76	2.3807096801720107e-05	-5.312492931477952e-05
19	wm	morphology	77	0.0014436698847055673	3.469446951953614e-18
19	wm	morphology	78	8.378909220574382e-05	3.984369698608811e-05
19	wm	morphology	79	9.259458788868358e-05	1.328123232870182e-05
19	wm	morphology	80	0.0014506820227939698	5.312492931478646e-05
19	wm	morphology	81	8.998519764136237e-05	1.328123232869835e-05
19	wm	morphology	82	1.0017340129619967e-06	-6.640616164346747e-05
19	wm	morphology	83	3.480176186998474e-05	1.328123232870182e-05
19	wm	morphology	84	0.0014620724996528	5.312492931478299e-05
19	wm	morphology	85	7.239861534669156e-05	2.656246465739323e-05
19	wm	morphology	86	8.19957346113176e-05	3.984369698609158e-05
19	wm	morphology	87	0.0015146709542485093	9.29686263008711e-05
19	wm	morphology	88	5.404481854709431e-06	-3.9843696986077703e-05
19	wm	morphology	89	0.001565055830387907	0.00010624985862956599
19	wm	morphology	90	9.299039967958223e-05	3.984369698609505e-05
19	wm	morphology	91	0.00011598146382840735	1.328123232870182e-05
19	wm	morphology	92	0.00010957524796173512	2.656246465740017e-05
19	wm	morphology	93	0.001504467912761931	-2.656246465738976e-05
19	wm	morphology	94	0.0014530813026102374	-6.640616164347093e-05
19	wm	morphology	95	3.440595007897507e-05	-6.64061616434744e-05
19	wm	morphology	96	0.0014520795685974974	1.328123232869835e-05
